Id_transaction;Surface Carrez du 1er lot;Nombre de lots;Type local;Nombre pieces principales
7568;50,7;2;Appartement;3
7569;80,92;2;Appartement;4
7570;268,87;2;Appartement;8
7571;110,15;1;Appartement;5
7572;37,38;1;Appartement;2
7573;41,26;2;Appartement;2
7574;46,77;2;Appartement;3
7575;45,1;2;Appartement;2
7576;55,85;2;Appartement;4
7577;35,74;2;Appartement;2
7578;32,19;1;Appartement;2
7579;11,84;1;Appartement;1
7580;60,68;2;Appartement;3
7581;73,64;2;Appartement;3
7582;47,4;2;Appartement;3
7583;23,53;1;Appartement;1
7584;35,04;2;Appartement;1
7585;61,76;2;Appartement;3
7586;18,26;1;Appartement;1
7587;94,26;3;Appartement;6
7588;17,06;1;Appartement;1
7589;22,59;1;Appartement;1
7590;53,81;2;Appartement;3
7591;23,73;1;Appartement;2
7592;68,15;2;Appartement;3
7593;26,48;2;Appartement;2
7594;67,56;2;Appartement;3
7595;50,11;2;Appartement;2
7596;7,07;1;Appartement;1
7597;46,82;1;Appartement;3
7598;55,61;1;Appartement;3
7599;12,41;1;Appartement;1
7600;70,7;1;Appartement;3
7601;59,86;1;Appartement;2
7602;42,77;2;Appartement;2
7603;30,72;1;Appartement;2
7604;48,17;2;Appartement;3
7605;61,65;1;Appartement;3
7606;63,87;2;Appartement;3
7607;41,49;1;Appartement;3
7608;32,12;2;Appartement;1
7609;47,12;2;Appartement;3
7610;33,67;2;Appartement;1
7611;25,59;1;Appartement;2
7612;60,75;3;Appartement;3
7613;24,71;2;Appartement;2
7614;10,07;1;Appartement;1
7615;110,55;3;Appartement;6
7616;27,04;1;Appartement;2
7617;33,86;1;Appartement;2
7618;51,5;2;Appartement;3
7619;22,01;1;Appartement;1
7620;14,59;2;Appartement;1
7621;48,34;1;Appartement;2
7622;18,03;1;Appartement;1
7623;9,82;1;Appartement;1
7624;12,1;1;Appartement;1
7625;65,64;1;Appartement;3
7626;53,08;2;Appartement;3
7627;43,13;2;Appartement;2
7628;84,66;1;Appartement;4
7629;87,9;1;Appartement;3
7630;59,78;1;Appartement;3
7631;1483,78;1;Appartement;2
7632;44,03;1;Appartement;2
7633;14;1;Appartement;1
7634;32,63;1;Appartement;2
7635;90,15;1;Appartement;4
7636;65,92;1;Appartement;3
7637;65;1;Appartement;3
7638;37,4;1;Appartement;2
7639;39,8;1;Appartement;2
7640;34,79;2;Appartement;1
7641;46,24;2;Appartement;3
7642;60,75;1;Appartement;3
7643;36,3;1;Appartement;1
7644;87,55;1;Maison;4
7645;61,46;2;Appartement;2
7646;21,05;1;Appartement;1
7647;67,57;2;Appartement;3
7648;44,72;1;Appartement;2
7649;41,65;1;Appartement;2
7650;122,32;2;Appartement;4
7651;17,35;2;Appartement;2
7652;63,96;1;Appartement;3
7653;47,54;2;Appartement;2
7654;64,69;2;Appartement;3
7655;30,45;1;Appartement;1
7656;25,55;1;Appartement;2
7657;40,98;1;Appartement;2
7658;40,22;1;Appartement;2
7659;34,82;1;Appartement;2
7660;35,55;1;Appartement;2
7661;65,13;1;Appartement;3
7662;59,35;2;Appartement;3
7663;81,42;2;Appartement;4
7664;69,14;2;Appartement;3
7665;33,84;1;Appartement;2
7666;60,82;1;Appartement;3
7667;22,52;2;Appartement;1
7668;14,05;1;Appartement;1
7669;35,9;1;Appartement;1
7670;35,42;1;Maison;2
7671;24,85;1;Appartement;2
7672;67,17;3;Appartement;4
7673;71,92;2;Appartement;4
7674;71,45;1;Maison;4
7675;78,79;2;Appartement;5
7676;67,89;2;Appartement;4
7677;67;1;Appartement;3
7678;30,19;2;Appartement;2
7679;79,4;2;Appartement;4
7680;35,1;1;Appartement;1
7681;31;1;Appartement;1
7682;80,02;1;Maison;4
7683;51,91;2;Appartement;2
7684;69,44;2;Appartement;4
7685;74,03;2;Maison;4
7686;57,24;2;Appartement;4
7687;63,81;2;Appartement;3
7688;25,79;1;Appartement;2
7689;39,12;2;Appartement;2
7690;46,59;1;Appartement;3
7691;42,56;1;Appartement;2
7692;62,76;2;Appartement;2
7693;64,96;1;Appartement;3
7694;17,54;1;Appartement;1
7695;90,18;2;Appartement;3
7696;71,87;2;Appartement;3
7697;46,72;1;Appartement;2
7698;45,24;3;Appartement;3
7699;58,05;1;Appartement;4
7700;10,66;1;Appartement;1
7701;57,07;2;Appartement;3
7702;31,25;2;Appartement;2
7703;41,28;2;Appartement;2
7704;77,9;1;Appartement;4
7705;19,77;1;Appartement;1
7706;56,3;2;Appartement;3
7707;44,56;2;Appartement;2
7708;33,82;3;Appartement;3
7709;61,11;2;Appartement;3
7710;31,02;1;Appartement;2
7711;50,19;1;Appartement;2
7712;73,88;1;Appartement;3
7713;64,61;2;Appartement;4
7714;26,84;1;Appartement;1
7715;52,22;1;Appartement;2
7716;39,5;2;Appartement;3
7717;21,81;2;Appartement;1
7718;94,91;1;Maison;5
7719;22,22;1;Appartement;1
7720;20,1;1;Appartement;1
7721;83,08;2;Appartement;4
7722;75,58;2;Maison;4
7723;41,82;1;Appartement;2
7724;33,81;1;Appartement;2
7725;60,25;1;Appartement;3
7726;36,4;1;Appartement;3
7727;56,02;1;Appartement;4
7728;52,76;2;Appartement;3
7729;11,44;1;Appartement;1
7730;76,1;1;Appartement;4
7731;40,77;2;Appartement;3
7732;64,35;1;Appartement;3
7733;65,26;3;Appartement;3
7734;21;2;Appartement;1
7735;17,08;1;Appartement;2
7736;31,04;1;Appartement;1
7737;78,02;1;Appartement;4
7738;32,15;1;Appartement;1
7739;14,68;1;Appartement;1
7740;34,89;2;Appartement;2
7741;47,92;1;Appartement;3
7742;85,06;1;Appartement;3
7743;44,11;3;Appartement;3
7744;41,96;3;Appartement;3
7745;33,77;2;Appartement;1
7746;51,71;1;Appartement;2
7747;113,72;1;Appartement;4
7748;76,57;1;Maison;5
7749;45,4;1;Appartement;2
7750;53,4;2;Appartement;3
7751;89,74;2;Appartement;4
7752;80,95;1;Appartement;4
7753;57,82;2;Appartement;3
7754;104;1;Maison;5
7755;44,9;1;Appartement;2
7756;86,95;1;Maison;2
7757;140,77;1;Maison;5
7758;60,5;1;Appartement;3
7759;23,57;1;Appartement;1
7760;53,76;1;Appartement;3
7761;27,26;1;Maison;1
7762;79,07;1;Appartement;3
7763;56,03;1;Appartement;3
7764;78,28;4;Appartement;4
7765;52,13;1;Appartement;4
7766;23,67;1;Appartement;1
7767;24,9;1;Appartement;2
7768;26,09;1;Appartement;2
7769;29,26;1;Appartement;2
7770;63,87;3;Appartement;3
7771;61,82;1;Appartement;2
7772;11,2;1;Appartement;1
7773;34,26;2;Appartement;1
7774;118,95;1;Appartement;5
7775;18;1;Appartement;1
7776;37,53;1;Appartement;2
7777;44,44;1;Appartement;2
7778;41,53;2;Appartement;2
7779;36,75;1;Appartement;2
7780;104,26;1;Appartement;4
7781;94,81;1;Maison;4
7782;14,25;1;Appartement;1
7783;112,47;2;Appartement;3
7784;117,07;2;Appartement;5
7785;41,52;1;Appartement;1
7786;149,15;2;Appartement;4
7787;27,59;1;Appartement;2
7788;70,41;2;Appartement;4
7789;60,28;2;Appartement;2
7790;33,89;2;Appartement;2
7791;49,05;1;Appartement;2
7792;168,12;1;Maison;5
7793;45,76;2;Appartement;1
7794;70,9;1;Appartement;3
7795;73,87;1;Appartement;3
7796;50,25;2;Appartement;2
7797;66,95;2;Appartement;3
7798;76,7;1;Appartement;4
7799;28,33;1;Appartement;1
7800;29,33;1;Appartement;1
7801;96,45;1;Maison;5
7802;34,81;1;Appartement;1
7803;30,05;1;Appartement;2
7804;81,26;1;Appartement;3
7805;22,2;1;Appartement;1
7806;20,85;1;Appartement;1
7807;29,45;1;Appartement;1
7808;53,65;1;Appartement;3
7809;41,28;1;Appartement;2
7810;58,75;1;Appartement;3
7811;66,47;2;Appartement;3
7812;88,02;1;Appartement;4
7813;33,74;1;Maison;2
7814;35,22;1;Appartement;2
7815;92,03;1;Appartement;5
7816;116,77;1;Appartement;5
7817;40,4;1;Appartement;3
7818;21,76;1;Appartement;1
7819;115,01;1;Appartement;5
7820;42,96;1;Appartement;3
7821;27,51;1;Appartement;2
7822;37,89;1;Appartement;2
7823;72,41;1;Appartement;3
7824;95,67;1;Maison;5
7825;82,95;1;Appartement;5
7826;39,6;1;Appartement;2
7827;61,56;1;Appartement;3
7828;24,57;1;Appartement;2
7829;84,17;1;Maison;4
7830;79,19;2;Appartement;5
7831;247,38;1;Appartement;3
7832;20,6;1;Appartement;1
7833;58,12;1;Appartement;2
7834;83,99;5;Appartement;6
7835;98,03;2;Appartement;5
7836;32,55;1;Appartement;2
7837;14,61;1;Appartement;1
7838;74,54;1;Appartement;4
7839;85,56;2;Appartement;3
7840;77,19;1;Appartement;3
7841;83,58;1;Appartement;3
7842;40,71;1;Appartement;2
7843;68,29;1;Appartement;3
7844;81,55;1;Maison;4
7845;163,89;2;Appartement;4
7846;26,57;1;Appartement;2
7847;27,65;1;Appartement;1
7848;29,03;1;Appartement;1
7849;56,49;1;Appartement;3
7850;87,54;1;Appartement;4
7851;66,89;2;Appartement;4
7852;38,45;1;Appartement;3
7853;62,19;1;Maison;3
7854;85,51;1;Appartement;4
7855;25,22;1;Appartement;1
7856;57,38;1;Maison;2
7857;88,56;1;Appartement;4
7858;23,21;1;Appartement;1
7859;24,41;1;Appartement;1
7860;56,93;1;Appartement;2
7861;89,98;2;Appartement;6
7862;32,03;1;Appartement;1
7863;81,74;1;Appartement;4
7864;93,02;1;Appartement;3
7865;95,68;1;Appartement;4
7866;18,82;1;Appartement;1
7867;19,11;1;Appartement;1
7868;53,68;2;Appartement;3
7869;29,82;2;Appartement;2
7870;74,11;2;Appartement;4
7871;79,28;1;Appartement;4
7872;31,24;1;Appartement;2
7873;47,8;1;Appartement;2
7874;85,99;3;Appartement;5
7875;49,84;1;Appartement;2
7876;21,88;1;Appartement;2
7877;52,66;1;Maison;4
7878;76,87;1;Appartement;3
7879;62,92;2;Appartement;3
7880;21,55;1;Appartement;1
7881;52,71;2;Appartement;3
7882;47,04;2;Appartement;4
7883;66,6;1;Appartement;3
7884;40,18;2;Appartement;2
7885;50,24;1;Appartement;1
7886;56,8;2;Appartement;2
7887;52,45;4;Appartement;2
7888;25;1;Appartement;2
7889;70,1;1;Appartement;3
7890;84,81;1;Appartement;4
7891;57,82;2;Appartement;3
7892;42,68;1;Appartement;2
7893;56,1;1;Appartement;3
7894;93;1;Maison;4
7895;72,9;2;Appartement;4
7896;114,37;1;Maison;6
7897;59,14;1;Appartement;3
7898;44,69;1;Appartement;2
7899;59,32;1;Appartement;3
7900;33,45;1;Appartement;2
7901;59,66;1;Appartement;3
7902;52,41;2;Appartement;2
7903;101,92;5;Appartement;4
7904;83,09;1;Appartement;4
7905;44,9;1;Appartement;2
7906;74,58;1;Appartement;3
7907;114,87;1;Appartement;4
7908;72,59;2;Appartement;3
7909;62,02;1;Appartement;3
7910;48,59;1;Appartement;2
7911;56,5;1;Appartement;2
7912;31,26;2;Appartement;2
7913;50,63;1;Appartement;2
7914;47,72;4;Appartement;2
7915;38,78;1;Appartement;2
7916;18,89;1;Appartement;1
7917;64,93;2;Appartement;4
7918;37,99;2;Appartement;2
7919;45,5;1;Appartement;2
7920;51,04;1;Appartement;2
7921;69,7;2;Appartement;3
7922;65,1;2;Appartement;4
7923;62,07;2;Appartement;3
7924;68,03;2;Appartement;4
7925;43,43;1;Appartement;2
7926;105;2;Appartement;5
7927;28,12;2;Appartement;1
7928;57,7;1;Appartement;3
7929;65,56;1;Appartement;3
7930;90,03;2;Appartement;4
7931;53,5;3;Appartement;3
7932;51,52;2;Appartement;2
7933;68,66;1;Appartement;3
7934;48,06;1;Appartement;3
7935;114,19;2;Appartement;4
7936;162,11;1;Appartement;5
7937;106,59;1;Appartement;4
7938;64,84;1;Appartement;3
7939;27,65;1;Appartement;2
7940;50,2;2;Appartement;2
7941;29,02;1;Appartement;2
7942;70,16;2;Appartement;3
7943;21,92;1;Appartement;2
7944;151,85;2;Appartement;5
7945;69,65;2;Appartement;3
7946;94,85;2;Appartement;7
7947;49,71;1;Appartement;4
7948;15,16;1;Appartement;1
7949;54,24;6;Appartement;3
7950;37,08;2;Appartement;1
7951;21,35;1;Appartement;1
7952;45,62;2;Appartement;3
7953;69,02;1;Appartement;4
7954;19,5;1;Appartement;1
7955;56,71;1;Appartement;3
7956;94,5;1;Maison;5
7957;21,13;1;Appartement;3
7958;86,45;1;Appartement;3
7959;29,58;1;Appartement;1
7960;76,43;1;Appartement;3
7961;42,6;1;Appartement;2
7962;61,82;2;Appartement;3
7963;59,38;2;Appartement;3
7964;109,3;3;Maison;5
7965;27,34;2;Appartement;1
7966;77,68;1;Appartement;4
7967;47,07;2;Appartement;2
7968;23,62;1;Appartement;1
7969;54,65;1;Appartement;2
7970;50,3;1;Appartement;2
7971;50,22;3;Appartement;3
7972;90,13;2;Appartement;4
7973;29,64;2;Appartement;2
7974;47,33;2;Appartement;3
7975;17,11;1;Maison;1
7976;33,5;1;Maison;2
7977;85,07;1;Appartement;3
7978;41,21;2;Appartement;2
7979;40,44;1;Appartement;1
7980;21,29;1;Appartement;1
7981;71,15;1;Appartement;3
7982;73,56;1;Maison;5
7983;84,9;1;Appartement;4
7984;75,7;1;Appartement;4
7985;75,12;1;Appartement;4
7986;120;1;Appartement;4
7987;55,07;1;Appartement;3
7988;41,16;1;Maison;2
7989;62,86;3;Appartement;1
7990;50,24;1;Appartement;2
7991;60,55;1;Appartement;3
7992;79,42;2;Appartement;4
7993;37,93;1;Appartement;2
7994;32,23;1;Appartement;2
7995;63,42;2;Appartement;3
7996;53,71;3;Appartement;3
7997;86,28;2;Appartement;4
7998;16,4;1;Appartement;1
7999;28,76;2;Appartement;2
8000;67,12;4;Appartement;3
8001;67,23;2;Appartement;3
8002;40,35;2;Appartement;2
8003;52,62;2;Appartement;3
8004;18,76;1;Appartement;1
8005;73,79;2;Appartement;2
8006;21,64;2;Appartement;1
8007;91,56;2;Appartement;5
8008;54,37;2;Appartement;3
8009;81,69;1;Maison;4
8010;44,51;1;Appartement;3
8011;35,4;1;Appartement;1
8012;66;1;Maison;3
8013;58,23;2;Appartement;2
8014;66,2;1;Appartement;4
8015;74,67;2;Appartement;4
8016;38,62;1;Appartement;2
8017;93,92;2;Appartement;5
8018;43,28;1;Appartement;2
8019;41,89;1;Appartement;2
8020;42,71;1;Appartement;1
8021;73,8;2;Appartement;4
8022;32,96;1;Appartement;2
8023;60,86;2;Appartement;3
8024;45,9;1;Appartement;2
8025;75,01;2;Appartement;4
8026;17,75;1;Appartement;1
8027;66,03;1;Appartement;3
8028;50,33;1;Appartement;3
8029;66,45;2;Appartement;3
8030;53,44;2;Appartement;3
8031;50,06;2;Appartement;3
8032;51,12;2;Appartement;2
8033;68,8;1;Appartement;2
8034;46,91;1;Appartement;2
8035;117,5;1;Maison;5
8036;61,62;2;Appartement;3
8037;74,42;2;Appartement;5
8038;17,1;1;Appartement;1
8039;39,75;1;Appartement;2
8040;83,43;1;Appartement;3
8041;41,28;1;Appartement;2
8042;70,53;3;Appartement;3
8043;134,17;1;Appartement;4
8044;136,86;1;Appartement;2
8045;84,29;1;Appartement;4
8046;32,46;1;Appartement;2
8047;36,48;3;Appartement;4
8048;15,9;1;Appartement;1
8049;6,67;1;Appartement;1
8050;29,02;2;Appartement;1
8051;13,55;1;Appartement;1
8052;68,36;2;Appartement;3
8053;29,72;1;Appartement;2
8054;130,6;1;Appartement;2
8055;28,95;1;Appartement;1
8056;79,07;2;Appartement;4
8057;18,5;1;Appartement;1
8058;103,21;1;Maison;3
8059;119,42;1;Appartement;4
8060;35,12;1;Appartement;2
8061;76,3;1;Maison;4
8062;109,3;1;Appartement;4
8063;76,15;1;Appartement;3
8064;84,5;2;Appartement;4
8065;28,54;1;Appartement;1
8066;58,71;1;Appartement;3
8067;103,12;1;Appartement;3
8068;35,97;1;Appartement;1
8069;36,18;1;Appartement;2
8070;44,45;1;Appartement;2
8071;121,4;2;Appartement;6
8072;35,97;1;Appartement;2
8073;51,41;2;Appartement;2
8074;54,85;1;Appartement;3
8075;31,67;2;Appartement;1
8076;97,95;1;Appartement;4
8077;36,1;2;Appartement;1
8078;27,53;1;Appartement;1
8079;92,09;1;Appartement;5
8080;62,4;1;Appartement;3
8081;29,34;1;Appartement;2
8082;62,69;1;Appartement;3
8083;55,88;1;Appartement;3
8084;112,84;2;Appartement;5
8085;41,5;1;Appartement;2
8086;46,66;1;Appartement;2
8087;85,26;2;Appartement;4
8088;13,36;2;Appartement;2
8089;75,47;1;Appartement;3
8090;80,5;1;Appartement;3
8091;61,73;2;Appartement;4
8092;115,98;1;Appartement;3
8093;26,93;1;Appartement;1
8094;17,78;1;Appartement;1
8095;50,08;1;Appartement;2
8096;57,78;1;Appartement;3
8097;62,18;2;Appartement;4
8098;47,69;1;Appartement;2
8099;34,05;1;Appartement;2
8100;114,34;1;Maison;4
8101;68,34;1;Appartement;4
8102;50,58;3;Appartement;3
8103;62,53;1;Appartement;3
8104;18,31;1;Appartement;1
8105;18,39;1;Appartement;1
8106;32,65;1;Appartement;2
8107;40,45;1;Appartement;2
8108;45,16;1;Appartement;2
8109;43,92;1;Appartement;1
8110;22,64;2;Appartement;1
8111;77,5;1;Appartement;2
8112;58,2;1;Appartement;3
8113;67,87;2;Appartement;3
8114;32;1;Appartement;2
8115;67,23;1;Appartement;3
8116;18,27;2;Appartement;2
8117;73,9;2;Appartement;4
8118;132,45;1;Maison;4
8119;59,67;1;Maison;3
8120;102,83;2;Appartement;4
8121;94,26;1;Appartement;4
8122;31,52;1;Appartement;2
8123;107,85;2;Appartement;4
8124;39,3;1;Appartement;2
8125;102,42;1;Appartement;4
8126;70,5;1;Appartement;1
8127;25,68;1;Appartement;1
8128;73,83;1;Appartement;3
8129;54,91;2;Appartement;2
8130;22,95;1;Appartement;1
8131;66,74;2;Appartement;3
8132;52,69;3;Appartement;3
8133;60,48;1;Appartement;3
8134;84,74;1;Appartement;3
8135;28,72;1;Appartement;2
8136;198;1;Appartement;5
8137;35,65;1;Appartement;2
8138;50,65;1;Appartement;2
8139;38;1;Appartement;1
8140;88;1;Maison;5
8141;42,23;1;Appartement;2
8142;33,24;1;Appartement;1
8143;31,59;1;Appartement;1
8144;45,55;2;Appartement;2
8145;105;1;Appartement;3
8146;71,19;1;Appartement;4
8147;42,53;1;Appartement;3
8148;53,43;1;Appartement;2
8149;29,53;1;Appartement;3
8150;66,07;2;Appartement;3
8151;37,6;1;Appartement;6
8152;60,21;2;Appartement;3
8153;20,01;1;Appartement;2
8154;31,24;1;Appartement;1
8155;98,12;1;Appartement;3
8156;12,83;1;Appartement;1
8157;112,5;1;Appartement;4
8158;101,52;2;Appartement;4
8159;76,49;2;Appartement;3
8160;43,27;2;Appartement;2
8161;36,44;2;Appartement;2
8162;89,76;4;Appartement;3
8163;75,62;1;Appartement;4
8164;19,08;1;Appartement;1
8165;46,26;1;Appartement;2
8166;23,37;1;Appartement;1
8167;41,03;1;Appartement;1
8168;52,02;2;Appartement;3
8169;71,93;2;Appartement;3
8170;50,83;1;Appartement;3
8171;33,09;1;Appartement;2
8172;17,3;1;Appartement;1
8173;15,02;1;Appartement;1
8174;13,25;1;Appartement;1
8175;13,53;1;Appartement;1
8176;27,61;1;Appartement;1
8177;89,28;3;Appartement;3
8178;33,25;1;Appartement;1
8179;96,92;1;Appartement;5
8180;89,09;1;Maison;4
8181;39,02;1;Appartement;3
8182;66,67;3;Appartement;3
8183;35,61;1;Appartement;2
8184;87,18;1;Appartement;5
8185;131;1;Maison;5
8186;51,92;1;Appartement;2
8187;72;2;Appartement;3
8188;96,67;1;Maison;5
8189;66,69;1;Maison;4
8190;22,29;2;Appartement;1
8191;53,68;2;Appartement;3
8192;76,3;1;Appartement;4
8193;62,27;1;Appartement;3
8194;105,31;1;Appartement;5
8195;67,66;2;Appartement;3
8196;79,78;2;Appartement;4
8197;70,42;2;Appartement;3
8198;61,85;1;Appartement;2
8199;77,62;2;Appartement;3
8200;39,2;1;Appartement;2
8201;31,3;2;Appartement;2
8202;16,85;1;Appartement;1
8203;56,76;2;Appartement;3
8204;59,63;1;Appartement;3
8205;43,65;1;Appartement;2
8206;81,04;1;Appartement;2
8207;19;1;Appartement;1
8208;47,24;2;Appartement;2
8209;31,75;1;Appartement;2
8210;69,28;1;Appartement;3
8211;47,43;1;Appartement;2
8212;43,1;1;Maison;2
8213;70,97;1;Maison;3
8214;30,36;1;Appartement;2
8215;80,46;1;Appartement;4
8216;37,85;1;Appartement;1
8217;41,63;2;Appartement;2
8218;7,1;2;Appartement;3
8219;35;1;Appartement;2
8220;30,36;1;Appartement;1
8221;75,38;2;Appartement;4
8222;28,94;1;Appartement;1
8223;31,2;1;Appartement;1
8224;42,3;1;Appartement;2
8225;27,45;3;Appartement;1
8226;71,8;1;Appartement;3
8227;79,62;1;Appartement;3
8228;65;1;Appartement;3
8229;86,01;2;Maison;4
8230;27,4;2;Appartement;1
8231;35,12;1;Appartement;2
8232;23,42;1;Appartement;1
8233;80,1;2;Appartement;3
8234;77,2;2;Appartement;4
8235;97,01;2;Appartement;4
8236;52,35;1;Appartement;2
8237;73,31;1;Appartement;3
8238;62,53;2;Appartement;3
8239;87,03;1;Appartement;4
8240;51,74;2;Appartement;2
8241;59,41;2;Appartement;4
8242;57,88;2;Appartement;3
8243;48,93;1;Appartement;2
8244;46,66;1;Appartement;2
8245;67,8;2;Appartement;3
8246;100;1;Appartement;4
8247;19,6;1;Appartement;2
8248;64,25;2;Appartement;3
8249;56,02;3;Appartement;3
8250;44,04;3;Maison;4
8251;27,85;1;Appartement;1
8252;73,87;4;Appartement;2
8253;66,42;1;Appartement;3
8254;70,45;1;Appartement;4
8255;98,77;1;Maison;5
8256;33,52;1;Appartement;1
8257;19,64;2;Appartement;1
8258;60,81;2;Appartement;3
8259;40,73;1;Appartement;2
8260;54,49;2;Appartement;2
8261;93,26;2;Appartement;4
8262;94,15;1;Maison;5
8263;84,87;2;Appartement;4
8264;34,54;1;Appartement;1
8265;62,69;1;Appartement;3
8266;62,94;1;Appartement;3
8267;91,28;2;Appartement;5
8268;90,71;1;Maison;4
8269;109,87;1;Appartement;4
8270;37,8;1;Appartement;2
8271;67,42;1;Appartement;3
8272;50,33;2;Appartement;2
8273;77,3;2;Appartement;4
8274;107,61;1;Appartement;5
8275;71,43;1;Appartement;3
8276;30,62;2;Appartement;1
8277;49,33;2;Appartement;2
8278;33,8;1;Appartement;2
8279;82,37;1;Maison;5
8280;90,75;1;Appartement;4
8281;17,34;1;Appartement;1
8282;55,76;2;Appartement;1
8283;45,42;1;Appartement;2
8284;31,31;1;Appartement;1
8285;31,03;1;Appartement;2
8286;51,6;2;Appartement;2
8287;35,43;1;Appartement;2
8288;17,74;1;Appartement;1
8289;28,77;1;Appartement;1
8290;44,49;2;Appartement;1
8291;104,48;3;Appartement;4
8292;68,39;1;Appartement;3
8293;17,04;1;Appartement;1
8294;25,75;1;Appartement;2
8295;51,44;1;Appartement;2
8296;52,8;1;Appartement;2
8297;57,17;2;Appartement;3
8298;68,69;2;Appartement;3
8299;44,32;3;Appartement;2
8300;28,17;1;Appartement;2
8301;28;1;Appartement;2
8302;14,88;1;Appartement;1
8303;72,88;1;Appartement;3
8304;32,71;1;Appartement;2
8305;100,24;1;Appartement;3
8306;43,6;1;Appartement;1
8307;16,61;1;Appartement;1
8308;40,04;1;Appartement;2
8309;56,78;1;Appartement;2
8310;64,64;2;Appartement;3
8311;29,91;1;Appartement;1
8312;31;1;Appartement;1
8313;21,68;1;Appartement;1
8314;77,79;1;Appartement;3
8315;90,67;1;Appartement;5
8316;31;1;Appartement;1
8317;83,7;2;Appartement;5
8318;51,21;2;Appartement;3
8319;48,89;1;Appartement;2
8320;35,85;1;Appartement;2
8321;28,87;1;Appartement;2
8322;37,85;2;Appartement;2
8323;31,27;1;Appartement;1
8324;48,54;2;Appartement;2
8325;130;1;Appartement;4
8326;63,81;1;Appartement;3
